time,x,y
62.32,0.4461422846,0.41525
62.35,0.4461422846,0.4165138889
62.39,0.4468036072,0.4190416667
62.42,0.4468036072,0.4203055556
62.45,0.4468036072,0.4209305556
62.52,0.4468036072,0.4209305556
62.92,0.4474749499,0.4209305556
62.95,0.4474749499,0.4215694444
63.09,0.4474749499,0.4228333333
63.35,0.4488076152,0.4215694444
63.39,0.4488076152,0.4190416667
63.42,0.4494689379,0.4177777778
63.45,0.4494689379,0.415875
63.49,0.4501302605,0.4146111111
63.52,0.4501302605,0.4127083333
63.56,0.4501302605,0.4114444444
63.59,0.4501302605,0.4108194444
63.62,0.4508016032,0.4095555556
63.65,0.4508016032,0.4082916667
63.72,0.4508016032,0.4070277778
63.75,0.4514629259,0.4063888889
63.79,0.4514629259,0.405125
63.82,0.4514629259,0.4038611111
63.92,0.4514629259,0.4032222222
63.95,0.4514629259,0.4019583333
63.99,0.4514629259,0.4006944444
64.02,0.4514629259,0.4000694444
64.05,0.4514629259,0.3994305556
64.09,0.4514629259,0.3987916667
64.12,0.4514629259,0.3969027778
64.16,0.4508016032,0.3956388889
64.22,0.4501302605,0.395
64.25,0.4501302605,0.394375
64.29,0.4501302605,0.3931111111
64.32,0.4501302605,0.3924722222
64.35,0.4494689379,0.3924722222
64.52,0.4494689379,0.3924722222
64.59,0.4501302605,0.3924722222
64.62,0.4501302605,0.3918472222
65.52,0.4501302605,0.3918472222
65.95,0.4501302605,0.3924722222
66,0.4501302605,0.3956388889
66.02,0.4501302605,0.3969027778
66.12,0.4501302605,0.3981666667
66.15,0.4501302605,0.3994305556
66.19,0.4494689379,0.4006944444
66.22,0.4501302605,0.4025972222
66.25,0.4508016032,0.405125
66.29,0.4514629259,0.4070277778
66.32,0.4521242485,0.4082916667
66.35,0.4534569138,0.4101805556
66.39,0.4554509018,0.4133472222
66.42,0.4574448898,0.4177777778
66.45,0.4587775551,0.4215694444
66.49,0.4594388778,0.4228333333
66.52,0.4601102204,0.4247361111
66.55,0.4601102204,0.426
66.59,0.4607715431,0.426625
66.62,0.4607715431,0.4272638889
66.65,0.4607715431,0.4297916667
66.69,0.4614328657,0.4335833333
66.72,0.4614328657,0.43675
66.75,0.4614328657,0.4380138889
66.79,0.4607715431,0.4405416667
66.82,0.4607715431,0.4411805556
66.85,0.4607715431,0.4430694444
66.89,0.4601102204,0.4449722222
